ID_Enluminure;descripteur;Type_desc;Shape;X;Y;Width;Height;ARK_Gallica;Image_Gallica;Enluminure_IIIF_X;Enluminure_IIIF_Y;Enluminure_IIIF_Width;Enluminure_IIIF_Height;Tag_absoluteX;Tag_absoluteY;Tag_absoluteWidth;Tag_absoluteHeight;ID Desc;Desc;175$e;600$a;ID Tag;ARK_Mandragore
18997;pâquerette;objet;rect;22;375;281;1053;btv1b10528611j;f189;393;445;4311;5637;415;820;281;1053;6;pâquerette;plante composée;0;76793;ark:/12148/cgfbt189971
18997;pennon;objet;rect;3922;3165;360;1665;btv1b10528611j;f189;393;445;4311;5637;4315;3610;360;1665;197;pennon;drapeau triangulaire;0;76789;ark:/12148/cgfbt189971
18997;vigne;objet;rect;3597;714;678;1521;btv1b10528611j;f189;393;445;4311;5637;3990;1159;678;1521;1325;vigne;plante ampélidacée;0;76791;ark:/12148/cgfbt189971
18999;armée;objet;rect;58;1059;939;963;btv1b10528611j;f211;620;445;3336;3764;678;1504;939;963;384;armée;voir aussi: bataille, siège;0;76802;ark:/12148/cgfbt18999q
18999;armure;objet;rect;87;2585;342;842;btv1b10528611j;f211;620;445;3336;3764;707;3030;342;842;173;armure;0;0;76801;ark:/12148/cgfbt18999q
18999;canon;objet;rect;390;1940;611;780;btv1b10528611j;f211;620;445;3336;3764;1010;2385;611;780;477;canon;0;0;76798;ark:/12148/cgfbt18999q
18999;château;objet;rect;1083;342;2147;2941;btv1b10528611j;f211;620;445;3336;3764;1703;787;2147;2941;45;château;0;0;76797;ark:/12148/cgfbt18999q
18999;supplice;notion;rect;1239;67;689;540;btv1b10528611j;f211;620;445;3336;3764;1859;512;689;540;568;supplice;voir aussi: martyre;0;76796;ark:/12148/cgfbt18999q
18999;siège;scène;rect;78;310;3031;3399;btv1b10528611j;f211;620;445;3336;3764;698;755;3031;3399;473;siège;d'un château, d'une cité;0;76795;ark:/12148/cgfbt18999q
18999;messager;objet;rect;1237;77;679;530;btv1b10528611j;f211;620;445;3336;3764;1857;522;679;530;550;messager;voir aussi: envoyé;0;76800;ark:/12148/cgfbt18999q
18999;auberoche;lieu;rect;101;231;3206;3408;btv1b10528611j;f211;620;445;3336;3764;721;676;3206;3408;3390;auberoche;"france (dordogne; hameau de la commune du change)";0;76799;ark:/12148/cgfbt18999q
19000;casque;objet;rect;3977;4413;373;355;btv1b10528611j;f211;297;437;4472;5782;4274;4850;373;355;133;casque;voir aussi: armure;0;76804;ark:/12148/cgfbt19000k
19000;chardon;objet;rect;3666;5119;506;599;btv1b10528611j;f211;297;437;4472;5782;3963;5556;506;599;1330;chardon;plante composée;0;76806;ark:/12148/cgfbt19000k
19000;lion;objet;rect;3980;4424;410;1157;btv1b10528611j;f211;297;437;4472;5782;4277;4861;410;1157;56;lion;mammifère carnassier;0;76803;ark:/12148/cgfbt19000k
19000;oeillet;objet;rect;695;4760;994;647;btv1b10528611j;f211;297;437;4472;5782;992;5197;994;647;4;oeillet;plante caryophyllacée;0;76808;ark:/12148/cgfbt19000k
19000;pennon;objet;rect;3744;3082;647;1356;btv1b10528611j;f211;297;437;4472;5782;4041;3519;647;1356;197;pennon;drapeau triangulaire;0;76805;ark:/12148/cgfbt19000k
19000;rosier;objet;rect;30;7;299;1556;btv1b10528611j;f211;297;437;4472;5782;327;444;299;1556;1411;rosier;plante rosacée;0;573174;ark:/12148/cgfbt19000k
19002;armure;objet;rect;1373;2713;231;622;btv1b10528611j;f239;631;526;3286;3768;2004;3239;231;622;173;armure;0;0;76814;ark:/12148/cgfbt190028
19002;assassinat;scène;rect;2684;1508;429;862;btv1b10528611j;f239;631;526;3286;3768;3315;2034;429;862;1229;assassinat;voir aussi: massacre;0;76812;ark:/12148/cgfbt190028
19002;cheminée;objet;rect;82;1489;106;265;btv1b10528611j;f239;631;526;3286;3768;713;2015;106;265;514;cheminée;0;0;76819;ark:/12148/cgfbt190028
19002;cité;objet;rect;87;313;1036;1108;btv1b10528611j;f239;631;526;3286;3768;718;839;1036;1108;33;cité;0;0;76817;ark:/12148/cgfbt190028
19002;maison;objet;rect;535;699;318;689;btv1b10528611j;f239;631;526;3286;3768;1166;1225;318;689;502;maison;0;0;76813;ark:/12148/cgfbt190028
19002;ombre;notion;rect;2611;419;294;1335;btv1b10528611j;f239;631;526;3286;3768;3242;945;294;1335;994;ombre;phénomène optique;0;76818;ark:/12148/cgfbt190028
19002;révolte;scène;rect;559;2289;2110;1084;btv1b10528611j;f239;631;526;3286;3768;1190;2815;2110;1084;1489;révolte;0;0;76811;ark:/12148/cgfbt190028
19002;hallebarde;objet;rect;1081;2528;154;772;btv1b10528611j;f239;631;526;3286;3768;1712;3054;154;772;567;hallebarde;0;0;76815;ark:/12148/cgfbt190028
19002;gand;lieu;rect;19;58;3161;3595;btv1b10528611j;f239;631;526;3286;3768;650;584;3161;3595;3392;gand;belgique;0;76816;ark:/12148/cgfbt190028
19002;jacques.artevelde;personne;rect;2635;1959;536;415;btv1b10528611j;f239;631;526;3286;3768;3266;2485;536;415;3391;jacques.artevelde;capitaine de gand;0;76810;ark:/12148/cgfbt190028
19003;bannière;objet;rect;3638;2843;705;773;btv1b10528611j;f239;342;491;4426;5863;3980;3334;705;773;47;bannière;0;0;76821;ark:/12148/cgfbt19003m
19003;lévrier;objet;rect;3802;1805;432;845;btv1b10528611j;f239;342;491;4426;5863;4144;2296;432;845;588;lévrier;chien, mammifère carnassier;0;76822;ark:/12148/cgfbt19003m
19003;oeillet;objet;rect;23;3710;257;1010;btv1b10528611j;f239;342;491;4426;5863;365;4201;257;1010;4;oeillet;plante caryophyllacée;0;76824;ark:/12148/cgfbt19003m
19003;ours;objet;rect;3956;4363;365;699;btv1b10528611j;f239;342;491;4426;5863;4298;4854;365;699;808;ours;mammifère carnassier;0;76823;ark:/12148/cgfbt19003m
19003;rosier;objet;rect;1651;3767;430;507;btv1b10528611j;f239;342;491;4426;5863;1993;4258;430;507;1411;rosier;plante rosacée;0;573175;ark:/12148/cgfbt19003m
19003;pensée;objet;rect;3466;4284;315;405;btv1b10528611j;f239;342;491;4426;5863;3808;4775;315;405;13;pensée;plante violacée;0;76825;ark:/12148/cgfbt19003m
19005;armure;objet;rect;1189;2181;517;1091;btv1b10528611j;f271;594;465;3321;3760;1783;2646;517;1091;173;armure;0;0;76828;ark:/12148/cgfbt190059
19005;camp;objet;rect;19;221;2498;2373;btv1b10528611j;f271;594;465;3321;3760;613;686;2498;2373;236;camp;0;0;76836;ark:/12148/cgfbt190059
19005;chope;objet;rect;1242;2712;301;400;btv1b10528611j;f271;594;465;3321;3760;1836;3177;301;400;1180;chope;0;0;76833;ark:/12148/cgfbt190059
19005;couteau;objet;rect;655;1728;126;138;btv1b10528611j;f271;594;465;3321;3760;1249;2193;126;138;389;couteau;0;0;76830;ark:/12148/cgfbt190059
19005;gobelet;objet;rect;1042;1805;98;105;btv1b10528611j;f271;594;465;3321;3760;1636;2270;98;105;440;gobelet;0;0;76831;ark:/12148/cgfbt190059
19005;plat;objet;rect;675;1803;194;105;btv1b10528611j;f271;594;465;3321;3760;1269;2268;194;105;441;plat;pièce de vaisselle;0;76834;ark:/12148/cgfbt190059
19005;repas;scène;rect;192;1178;1226;1717;btv1b10528611j;f271;594;465;3321;3760;786;1643;1226;1717;438;repas;0;0;76835;ark:/12148/cgfbt190059
19005;roi;objet;rect;761;1381;281;455;btv1b10528611j;f271;594;465;3321;3760;1355;1846;281;455;174;roi;0;0;76832;ark:/12148/cgfbt190059
19005;serviteur;objet;rect;895;1768;459;1030;btv1b10528611j;f271;594;465;3321;3760;1489;2233;459;1030;523;serviteur;0;0;76829;ark:/12148/cgfbt190059
19005;edouard.3.d'angleterre;objet;rect;761;1381;281;455;btv1b10528611j;f271;594;465;3321;3760;1355;1846;281;455;3377;edouard.3.d'angleterre;roi d'angleterre (1327 à 1377), plantagenêt;0;76827;ark:/12148/cgfbt190059
19006;ancolie;objet;rect;3617;3941;671;872;btv1b10528611j;f271;284;456;4414;5662;3901;4397;671;872;14;ancolie;plante renonculacée;0;76844;ark:/12148/cgfbt19006n
19006;arbalète;objet;rect;881;4966;376;301;btv1b10528611j;f271;284;456;4414;5662;1165;5422;376;301;474;arbalète;0;0;76838;ark:/12148/cgfbt19006n
19006;armure;objet;rect;3723;3199;422;964;btv1b10528611j;f271;284;456;4414;5662;4007;3655;422;964;173;armure;0;0;76841;ark:/12148/cgfbt19006n
19006;bourrache;objet;rect;3607;1924;742;478;btv1b10528611j;f271;284;456;4414;5662;3891;2380;742;478;1433;bourrache;plante borraginacée;0;76840;ark:/12148/cgfbt19006n
19006;chasse;notion;rect;454;4822;1076;807;btv1b10528611j;f271;284;456;4414;5662;738;5278;1076;807;593;chasse;0;0;76837;ark:/12148/cgfbt19006n
19006;oiseau;objet;rect;2426;5174;708;475;btv1b10528611j;f271;284;456;4414;5662;2710;5630;708;475;405;oiseau;oiseau non identifié;0;76839;ark:/12148/cgfbt19006n
19006;pennon;objet;rect;3891;2114;263;1016;btv1b10528611j;f271;284;456;4414;5662;4175;2570;263;1016;197;pennon;drapeau triangulaire;0;76842;ark:/12148/cgfbt19006n
19006;rosier;objet;rect;22;5126;916;508;btv1b10528611j;f271;284;456;4414;5662;306;5582;916;508;1411;rosier;plante rosacée;0;573176;ark:/12148/cgfbt19006n
19008;armure;objet;rect;905;2124;359;985;btv1b10528611j;f297;557;523;3240;3668;1462;2647;359;985;173;armure;0;0;76853;ark:/12148/cgfbt19008b
19008;bataille;scène;rect;74;1150;2608;2124;btv1b10528611j;f297;557;523;3240;3668;631;1673;2608;2124;548;bataille;voir aussi: siège;0;76847;ark:/12148/cgfbt19008b
19008;cavalier;personne;rect;1828;2192;706;1071;btv1b10528611j;f297;557;523;3240;3668;2385;2715;706;1071;271;cavalier;0;0;76849;ark:/12148/cgfbt19008b
19008;épée;objet;rect;1908;1372;552;131;btv1b10528611j;f297;557;523;3240;3668;2465;1895;552;131;234;épée;0;0;76855;ark:/12148/cgfbt19008b
19008;harnais;objet;rect;1845;2449;307;313;btv1b10528611j;f297;557;523;3240;3668;2402;2972;307;313;362;harnais;équipement de cheval;0;76850;ark:/12148/cgfbt19008b
19008;lance;objet;rect;740;1890;917;154;btv1b10528611j;f297;557;523;3240;3668;1297;2413;917;154;385;lance;0;0;76854;ark:/12148/cgfbt19008b
19008;crécy;lieu;rect;1910;451;1283;632;btv1b10528611j;f297;557;523;3240;3668;2467;974;1283;632;3394;crécy;#NOM?;0;76852;ark:/12148/cgfbt19008b
19008;jean.de.luxembourg;personne;rect;995;1722;977;1390;btv1b10528611j;f297;557;523;3240;3668;1552;2245;977;1390;3393;jean.de.luxembourg;comte de luxembourg, roi de bohême;0;76848;ark:/12148/cgfbt19008b
19008;roi;objet;rect;995;1722;977;1390;btv1b10528611j;f297;557;523;3240;3668;1552;2245;977;1390;174;roi;0;0;76851;ark:/12148/cgfbt19008b
19009;chardon;objet;rect;3638;31;617;547;btv1b10528611j;f297;283;489;4294;5777;3921;520;617;547;1330;chardon;plante composée;0;76859;ark:/12148/cgfbt19009p
19009;pomme.de.pin;objet;rect;23;55;273;1038;btv1b10528611j;f297;283;489;4294;5777;306;544;273;1038;1589;pomme.de.pin;fruit du pin;0;76856;ark:/12148/cgfbt19009p
19009;rosier;objet;rect;1655;3677;429;429;btv1b10528611j;f297;283;489;4294;5777;1938;4166;429;429;1411;rosier;plante rosacée;0;573177;ark:/12148/cgfbt19009p
19009;pensée;objet;rect;2483;4730;1281;985;btv1b10528611j;f297;283;489;4294;5777;2766;5219;1281;985;13;pensée;plante violacée;0;76857;ark:/12148/cgfbt19009p
19011;armure;objet;rect;1107;2012;263;890;btv1b10528611j;f315;503;521;3306;3740;1610;2533;263;890;173;armure;0;0;76861;ark:/12148/cgfbt190117
19011;camp;objet;rect;111;617;1451;2037;btv1b10528611j;f315;503;521;3306;3740;614;1138;1451;2037;236;camp;0;0;76866;ark:/12148/cgfbt190117
19011;cité;objet;rect;2037;495;1223;819;btv1b10528611j;f315;503;521;3306;3740;2540;1016;1223;819;33;cité;0;0;76869;ark:/12148/cgfbt190117
19011;flotte;objet;rect;2477;202;819;733;btv1b10528611j;f315;503;521;3306;3740;2980;723;819;733;1697;flotte;ensemble de navires (voir aussi: bataille.navale);0;76868;ark:/12148/cgfbt190117
19011;calais;lieu;rect;32;38;3264;1572;btv1b10528611j;f315;503;521;3306;3740;535;559;3264;1572;3395;calais;france (pas-de-calais);0;76862;ark:/12148/cgfbt190117
19011;edouard.3.d'angleterre;personne;rect;466;1827;371;1112;btv1b10528611j;f315;503;521;3306;3740;969;2348;371;1112;3377;edouard.3.d'angleterre;roi d'angleterre (1327 à 1377), plantagenêt;0;76864;ark:/12148/cgfbt190117
19011;reflet;notion;rect;2268;562;837;428;btv1b10528611j;f315;503;521;3306;3740;2771;1083;837;428;1437;reflet;0;0;76867;ark:/12148/cgfbt190117
19011;roi;objet;rect;466;1827;371;1112;btv1b10528611j;f315;503;521;3306;3740;969;2348;371;1112;174;roi;0;0;76870;ark:/12148/cgfbt190117
19011;siège;scène;rect;13;45;3271;3169;btv1b10528611j;f315;503;521;3306;3740;516;566;3271;3169;473;siège;d'un château, d'une cité;0;76863;ark:/12148/cgfbt190117
19011;étoffe;objet;rect;38;1616;486;1252;btv1b10528611j;f315;503;521;3306;3740;541;2137;486;1252;451;étoffe;0;0;76865;ark:/12148/cgfbt190117
19012;ancolie;objet;rect;3546;2351;704;686;btv1b10528611j;f315;252;521;4321;5701;3798;2872;704;686;14;ancolie;plante renonculacée;0;76873;ark:/12148/cgfbt19012k
19012;armure;objet;rect;3635;4733;341;841;btv1b10528611j;f315;252;521;4321;5701;3887;5254;341;841;173;armure;0;0;76872;ark:/12148/cgfbt19012k
19012;fraisier;objet;rect;3546;3869;677;819;btv1b10528611j;f315;252;521;4321;5701;3798;4390;677;819;5;fraisier;plante rosacée;0;76871;ark:/12148/cgfbt19012k
19012;oiseau;objet;rect;3582;1656;483;584;btv1b10528611j;f315;252;521;4321;5701;3834;2177;483;584;405;oiseau;oiseau non identifié;0;76874;ark:/12148/cgfbt19012k
19012;pennon;objet;rect;3608;3683;354;522;btv1b10528611j;f315;252;521;4321;5701;3860;4204;354;522;197;pennon;drapeau triangulaire;0;76875;ark:/12148/cgfbt19012k
19014;arc;objet;rect;734;791;171;342;btv1b10528611j;f346;1298;521;3407;3707;2032;1312;171;342;225;arc;arme (voir aussi: tir.à.l'arc);0;76883;ark:/12148/cgfbt190148
19014;armée;objet;rect;1680;1335;1600;1859;btv1b10528611j;f346;1298;521;3407;3707;2978;1856;1600;1859;384;armée;voir aussi: bataille, siège;0;76884;ark:/12148/cgfbt190148
19014;armure;objet;rect;2342;2463;236;725;btv1b10528611j;f346;1298;521;3407;3707;3640;2984;236;725;173;armure;0;0;76881;ark:/12148/cgfbt190148
19014;cité;objet;rect;982;271;2310;1393;btv1b10528611j;f346;1298;521;3407;3707;2280;792;2310;1393;33;cité;0;0;76882;ark:/12148/cgfbt190148
19014;cours.d'eau;objet;rect;110;1283;1668;1333;btv1b10528611j;f346;1298;521;3407;3707;1408;1804;1668;1333;162;cours.d'eau;0;0;76879;ark:/12148/cgfbt190148
19014;fossé;objet;rect;862;817;726;1092;btv1b10528611j;f346;1298;521;3407;3707;2160;1338;726;1092;1457;fossé;art militaire;0;76886;ark:/12148/cgfbt190148
19014;tour;objet;rect;1393;561;626;1268;btv1b10528611j;f346;1298;521;3407;3707;2691;1082;626;1268;31;tour;architecture (voir aussi: donjon, fortifications);0;76885;ark:/12148/cgfbt190148
19014;siège;scène;rect;127;120;3239;3530;btv1b10528611j;f346;1298;521;3407;3707;1425;641;3239;3530;473;siège;d'un château, d'une cité;0;76878;ark:/12148/cgfbt190148
19014;arquebuse;objet;rect;1601;475;291;177;btv1b10528611j;f346;1298;521;3407;3707;2899;996;291;177;2934;arquebuse;0;0;76880;ark:/12148/cgfbt190148
19014;calais;lieu;rect;127;120;3239;3530;btv1b10528611j;f346;1298;521;3407;3707;1425;641;3239;3530;3395;calais;france (pas-de-calais);0;76877;ark:/12148/cgfbt190148
19016;homme.sauvage;objet;rect;114;1685;467;915;btv1b10528611j;f346;477;521;4555;5808;591;2206;467;915;1684;homme.sauvage;peuple fabuleux;0;76892;ark:/12148/cgfbt19016z
19016;oeillet;objet;rect;1037;4775;738;1010;btv1b10528611j;f346;477;521;4555;5808;1514;5296;738;1010;4;oeillet;plante caryophyllacée;0;76889;ark:/12148/cgfbt19016z
19016;pennon;objet;rect;204;416;644;1131;btv1b10528611j;f346;477;521;4555;5808;681;937;644;1131;197;pennon;drapeau triangulaire;0;76894;ark:/12148/cgfbt19016z
19016;rosier;objet;rect;67;2195;817;1025;btv1b10528611j;f346;477;521;4555;5808;544;2716;817;1025;1411;rosier;plante rosacée;0;573178;ark:/12148/cgfbt19016z
19016;vigne;objet;rect;3581;4759;695;613;btv1b10528611j;f346;477;521;4555;5808;4058;5280;695;613;1325;vigne;plante ampélidacée;0;76891;ark:/12148/cgfbt19016z
19016;pervenche;objet;rect;40;3785;882;1030;btv1b10528611j;f346;477;521;4555;5808;517;4306;882;1030;1443;pervenche;plante apocynacée;0;76893;ark:/12148/cgfbt19016z
19018;armure;objet;rect;2086;2472;454;562;btv1b10528611j;f366;1374;546;3277;3691;3460;3018;454;562;173;armure;0;0;76897;ark:/12148/cgfbt19018n
19018;bataille;scène;rect;85;1416;3106;1767;btv1b10528611j;f366;1374;546;3277;3691;1459;1962;3106;1767;548;bataille;voir aussi: siège;0;76896;ark:/12148/cgfbt19018n
19018;bateau;objet;rect;2621;382;602;1092;btv1b10528611j;f366;1374;546;3277;3691;3995;928;602;1092;19;bateau;0;0;76901;ark:/12148/cgfbt19018n
19018;cavalier;objet;rect;2070;1821;468;646;btv1b10528611j;f366;1374;546;3277;3691;3444;2367;468;646;271;cavalier;0;0;76899;ark:/12148/cgfbt19018n
19018;épée;objet;rect;441;2077;378;135;btv1b10528611j;f366;1374;546;3277;3691;1815;2623;378;135;234;épée;0;0;76902;ark:/12148/cgfbt19018n
19018;lance;objet;rect;1647;1937;775;92;btv1b10528611j;f366;1374;546;3277;3691;3021;2483;775;92;385;lance;0;0;76898;ark:/12148/cgfbt19018n
19018;calais;lieu;rect;32;303;2642;1097;btv1b10528611j;f366;1374;546;3277;3691;1406;849;2642;1097;3395;calais;france (pas-de-calais);0;76900;ark:/12148/cgfbt19018n
19019;armure;objet;rect;94;2562;346;783;btv1b10528611j;f366;608;484;4316;5849;702;3046;346;783;173;armure;0;0;76908;ark:/12148/cgfbt190190
19019;bourrache;objet;rect;1133;4724;900;601;btv1b10528611j;f366;608;484;4316;5849;1741;5208;900;601;1433;bourrache;plante borraginacée;0;76907;ark:/12148/cgfbt190190
19019;pennon;objet;rect;61;1578;680;1105;btv1b10528611j;f366;608;484;4316;5849;669;2062;680;1105;197;pennon;drapeau triangulaire;0;76906;ark:/12148/cgfbt190190
19019;pomme.de.pin;objet;rect;42;49;741;650;btv1b10528611j;f366;608;484;4316;5849;650;533;741;650;1589;pomme.de.pin;fruit du pin;0;76903;ark:/12148/cgfbt190190
19019;rosier;objet;rect;2222;3715;401;607;btv1b10528611j;f366;608;484;4316;5849;2830;4199;401;607;1411;rosier;plante rosacée;0;573179;ark:/12148/cgfbt190190
19019;vigne;objet;rect;953;42;637;261;btv1b10528611j;f366;608;484;4316;5849;1561;526;637;261;1325;vigne;plante ampélidacée;0;76905;ark:/12148/cgfbt190190
19019;pensée;objet;rect;420;3257;410;649;btv1b10528611j;f366;608;484;4316;5849;1028;3741;410;649;13;pensée;plante violacée;0;76904;ark:/12148/cgfbt190190
19021;arc;objet;rect;2475;1812;225;545;btv1b10528611j;f382;1309;552;3322;3803;3784;2364;225;545;225;arc;arme (voir aussi: tir.à.l'arc);0;76920;ark:/12148/cgfbt19021j
19021;armure;objet;rect;1925;2605;403;782;btv1b10528611j;f382;1309;552;3322;3803;3234;3157;403;782;173;armure;0;0;76919;ark:/12148/cgfbt19021j
19021;arquebuse;objet;rect;817;2386;213;420;btv1b10528611j;f382;1309;552;3322;3803;2126;2938;213;420;2934;arquebuse;0;0;76914;ark:/12148/cgfbt19021j
19021;cité;objet;rect;53;320;1682;1249;btv1b10528611j;f382;1309;552;3322;3803;1362;872;1682;1249;33;cité;0;0;76915;ark:/12148/cgfbt19021j
19021;feu;objet;rect;1753;89;545;213;btv1b10528611j;f382;1309;552;3322;3803;3062;641;545;213;223;feu;élément;0;76916;ark:/12148/cgfbt19021j
19021;fumée;objet;rect;1422;32;1331;734;btv1b10528611j;f382;1309;552;3322;3803;2731;584;1331;734;1646;fumée;voir aussi: feu;0;76918;ark:/12148/cgfbt19021j
19021;incendie;scène;rect;1481;84;1266;1468;btv1b10528611j;f382;1309;552;3322;3803;2790;636;1266;1468;1063;incendie;0;0;76913;ark:/12148/cgfbt19021j
19021;lapidation;objet;rect;107;1273;1492;1688;btv1b10528611j;f382;1309;552;3322;3803;1416;1825;1492;1688;478;lapidation;0;0;76912;ark:/12148/cgfbt19021j
19021;siège;scène;rect;52;58;3208;3566;btv1b10528611j;f382;1309;552;3322;3803;1361;610;3208;3566;473;siège;d'un château, d'une cité;0;76917;ark:/12148/cgfbt19021j
19021;romorantin;lieu;rect;52;58;3208;3566;btv1b10528611j;f382;1309;552;3322;3803;1361;610;3208;3566;3396;romorantin;france (loir-et-cher);0;76911;ark:/12148/cgfbt19021j
19023;chardon;objet;rect;719;22;735;283;btv1b10528611j;f382;517;543;4427;5906;1236;565;735;283;1330;chardon;plante composée;0;76925;ark:/12148/cgfbt190237
19023;pennon;objet;rect;2223;3781;498;1051;btv1b10528611j;f382;517;543;4427;5906;2740;4324;498;1051;197;pennon;drapeau triangulaire;0;76924;ark:/12148/cgfbt190237
19023;oeillet;objet;rect;550;3512;269;937;btv1b10528611j;f382;517;543;4427;5906;1067;4055;269;937;4;oeillet;plante caryophyllacée;0;76926;ark:/12148/cgfbt190237
19023;pomme.de.pin;objet;rect;4102;3851;288;834;btv1b10528611j;f382;517;543;4427;5906;4619;4394;288;834;1589;pomme.de.pin;fruit du pin;0;76928;ark:/12148/cgfbt190237
19023;hybride;objet;rect;2159;4894;1049;918;btv1b10528611j;f382;517;543;4427;5906;2676;5437;1049;918;176;hybride;créature composite;0;76923;ark:/12148/cgfbt190237
19024;armure;objet;rect;623;2572;600;807;btv1b10528611j;f407;554;537;3299;3689;1177;3109;600;807;173;armure;0;0;76936;ark:/12148/cgfbt19024k
19024;bataille;scène;rect;98;1125;2745;2249;btv1b10528611j;f407;554;537;3299;3689;652;1662;2745;2249;548;bataille;voir aussi: siège;0;76930;ark:/12148/cgfbt19024k
19024;cavalier;objet;rect;1079;1416;418;632;btv1b10528611j;f407;554;537;3299;3689;1633;1953;418;632;271;cavalier;0;0;76933;ark:/12148/cgfbt19024k
19024;épée;objet;rect;591;1153;430;271;btv1b10528611j;f407;554;537;3299;3689;1145;1690;430;271;234;épée;0;0;76935;ark:/12148/cgfbt19024k
19024;paysage;scène;rect;95;300;3139;951;btv1b10528611j;f407;554;537;3299;3689;649;837;3139;951;455;paysage;0;0;76932;ark:/12148/cgfbt19024k
19024;maupertuis;lieu;rect;1796;233;1487;1197;btv1b10528611j;f407;554;537;3299;3689;2350;770;1487;1197;3397;maupertuis;france (vienne);0;76929;ark:/12148/cgfbt19024k
19024;roi;objet;rect;737;1771;536;907;btv1b10528611j;f407;554;537;3299;3689;1291;2308;536;907;174;roi;0;0;76934;ark:/12148/cgfbt19024k
19024;jean.2.le.bon;personne;rect;737;1771;536;907;btv1b10528611j;f407;554;537;3299;3689;1291;2308;536;907;1694;jean.2.le.bon;"roi de france; valois";0;76931;ark:/12148/cgfbt19024k
19026;pomme.de.pin;objet;rect;134;47;880;312;btv1b10528611j;f407;199;476;4442;5819;333;523;880;312;1589;pomme.de.pin;fruit du pin;0;76942;ark:/12148/cgfbt190268
19026;ours;objet;rect;3771;2339;343;477;btv1b10528611j;f407;199;476;4442;5819;3970;2815;343;477;808;ours;mammifère carnassier;0;76944;ark:/12148/cgfbt190268
19026;oeillet;objet;rect;36;3973;225;769;btv1b10528611j;f407;199;476;4442;5819;235;4449;225;769;4;oeillet;plante caryophyllacée;0;76941;ark:/12148/cgfbt190268
19026;rosier;objet;rect;2221;4765;750;1006;btv1b10528611j;f407;199;476;4442;5819;2420;5241;750;1006;1411;rosier;plante rosacée;0;573180;ark:/12148/cgfbt190268
19026;pennon;objet;rect;3736;1252;676;1351;btv1b10528611j;f407;199;476;4442;5819;3935;1728;676;1351;197;pennon;drapeau triangulaire;0;76945;ark:/12148/cgfbt190268
19027;armée;objet;rect;2303;1216;990;2396;btv1b10528611j;f430;1378;551;3360;3778;3681;1767;990;2396;384;armée;voir aussi: bataille, siège;0;76956;ark:/12148/cgfbt19027m
19027;cavalier;objet;rect;2572;2391;645;1186;btv1b10528611j;f430;1378;551;3360;3778;3950;2942;645;1186;271;cavalier;0;0;76955;ark:/12148/cgfbt19027m
19027;cité;objet;rect;97;333;2457;2190;btv1b10528611j;f430;1378;551;3360;3778;1475;884;2457;2190;33;cité;0;0;76954;ark:/12148/cgfbt19027m
19027;clergé;notion;rect;636;2401;1339;1252;btv1b10528611j;f430;1378;551;3360;3778;2014;2952;1339;1252;200;clergé;utilisé quand le statut du personnage n'est pas identifié;0;76953;ark:/12148/cgfbt19027m
19027;flambeau;objet;rect;1190;2165;133;390;btv1b10528611j;f430;1378;551;3360;3778;2568;2716;133;390;535;flambeau;0;0;76947;ark:/12148/cgfbt19027m
19027;paysage;scène;rect;1590;154;1667;1313;btv1b10528611j;f430;1378;551;3360;3778;2968;705;1667;1313;455;paysage;0;0;76951;ark:/12148/cgfbt19027m
19027;procession;scène;rect;575;2196;1380;1488;btv1b10528611j;f430;1378;551;3360;3778;1953;2747;1380;1488;1438;procession;0;0;76952;ark:/12148/cgfbt19027m
19027;prince.noir;personne;rect;2572;2391;645;1186;btv1b10528611j;f430;1378;551;3360;3778;3950;2942;645;1186;3399;prince.noir;"prince de galles (fils d'edouard 3 d'angleterre); plantagenêt";0;76958;ark:/12148/cgfbt19027m
19027;bordeaux;lieu;rect;97;333;2457;2190;btv1b10528611j;f430;1378;551;3360;3778;1475;884;2457;2190;3398;bordeaux;france (gironde);0;76949;ark:/12148/cgfbt19027m
19027;jean.2.le.bon;personne;rect;2369;2243;585;1262;btv1b10528611j;f430;1378;551;3360;3778;3747;2794;585;1262;1694;jean.2.le.bon;"roi de france; valois";0;76946;ark:/12148/cgfbt19027m
19027;prisonnier;notion;rect;2369;2243;585;1262;btv1b10528611j;f430;1378;551;3360;3778;3747;2794;585;1262;447;prisonnier;0;0;76948;ark:/12148/cgfbt19027m
19027;tenture;objet;rect;807;1334;725;1175;btv1b10528611j;f430;1378;551;3360;3778;2185;1885;725;1175;471;tenture;0;0;76950;ark:/12148/cgfbt19027m
19027;roi;objet;rect;2369;2243;585;1262;btv1b10528611j;f430;1378;551;3360;3778;3747;2794;585;1262;174;roi;0;0;76957;ark:/12148/cgfbt19027m
19028;pennon;objet;rect;8;1493;782;982;btv1b10528611j;f430;631;524;4382;5884;639;2017;782;982;197;pennon;drapeau triangulaire;0;76960;ark:/12148/cgfbt19028z
19028;pomme.de.pin;objet;rect;2594;4845;1285;503;btv1b10528611j;f430;631;524;4382;5884;3225;5369;1285;503;1589;pomme.de.pin;fruit du pin;0;76963;ark:/12148/cgfbt19028z
19028;rosier;objet;rect;24;2993;718;1173;btv1b10528611j;f430;631;524;4382;5884;655;3517;718;1173;1411;rosier;plante rosacée;0;573181;ark:/12148/cgfbt19028z
