ID_Mandragore;X;Y;WIDTH;HEIGHT;COORD IIIF;URL IIIF;Image Gallica;ARK Mandragore;ID MSS;ID part;Folio;Lég corrigé;Rubrique;Inscriptions;Notes;Part;NomUs corrigé;AutT corrigé;Dt;Dt corrigé;DtP;DtP corrigé;Art corrigé;Origine corrigé;Loc corrigé;Division;Libelle;CoteN;CoteNb;CoteA;Volume;CoteAd
60135;429;814;2096;2624;429,814,2096,2624;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f161/429,814,2096,2624/full/0/native.jpg;161;ark:/12148/cgfbt60135c;1718;2384;79;Christ cloué sur la Croix;ad sextam;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60136;276;673;817;789;276,673,817,789;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f163/276,673,817,789/full/0/native.jpg;163;ark:/12148/cgfbt60136q;1718;2384;80;Lettre ornée;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60137;451;825;2138;2672;451,825,2138,2672;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f167/451,825,2138,2672/full/0/native.jpg;167;ark:/12148/cgfbt601372;1718;2384;82;Crucifixion;ad nonam;ynri / centu[rio] et initiale c;l'inscription renvoie aux synoptiques, mais la présence de la vierge à jn;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60138;318;724;2190;2744;318,724,2190,2744;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f173/318,724,2190,2744/full/0/native.jpg;173;ark:/12148/cgfbt60138d;1718;2384;85;Pietà;officium quod celebratur ad vesperas sabbati in totam pentecosten usque ad vesperas sabbati de adventu et a purificatione usque ad quartam feriam e maioris ebdomade. sabbato in octava pentecostes in vesperis et ad vesperas et in vesperis;ynry;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60139;382;604;2149;2753;382,604,2149,2753;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f185/382,604,2149,2753/full/0/native.jpg;185;ark:/12148/cgfbt60139r;1718;2384;91;Mise au tombeau;ad completorium;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60140;763;865;1908;2445;763,865,1908,2445;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f222/763,865,1908,2445/full/0/native.jpg;222;ark:/12148/cgfbt60140z;1718;2384;109v;Bertrando de'Rossi priant;primum gaudium virginis marie;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60141;1440;3310;586;682;1440,3310,586,682;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f222/1440,3310,586,682/full/0/native.jpg;222;ark:/12148/cgfbt601419;1718;2383;109v;Armes Regin;-;-;0;c;0;Marque de possession postérieure;16;XVIe siècle;0;0;0;France;0;Mss;Latin;757;0;0;0;0
60142;787;912;1852;2346;787,912,1852,2346;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f232/787,912,1852,2346/full/0/native.jpg;232;ark:/12148/cgfbt60142n;1718;2384;114v;Liturgie : service funèbre;incipit officium in agenda mortuorum. notandum quod officium defunctorum non agitur secundum consuetudinem romane curie quandocumque fiunt IX lectiones nec in vesperis quatuor ferie majoris ebdomade nec deinceps usque post octavam pentecostes... [->];benedicat et exaudiat;... nec in vesperis ante vigiliam nativitatis domini nostri nec cum pro funere ... benefactoribus dicentur in aliis vero diebus et temporibus agitur et tunc vespere defunctorum etiam si duplex festum eadem die fuerit dicuntur post vesperas diei et sciendum quod vespere defunctorum numquam dicuntur nisi cum sequenti die fuerit feria vel festum trium lectionum. ad vesperas;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60143;1488;3296;548;521;1488,3296,548,521;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f234/1488,3296,548,521/full/0/native.jpg;234;ark:/12148/cgfbt601430;1718;2383;115v;Armes Regin;-;initiales be;0;c;0;Marque de possession postérieure;16;XVIe siècle;0;0;0;France;0;Mss;Latin;757;0;0;0;0
60144;330;841;2221;2649;330,841,2221,2649;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f297/330,841,2221,2649/full/0/native.jpg;297;ark:/12148/cgfbt60144b;1718;2384;147;Arche portée à Jérusalem;incipiunt septem psalmi penitentiales;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60145;1204;3474;456;451;1204,3474,456,451;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f299/1204,3474,456,451/full/0/native.jpg;299;ark:/12148/cgfbt60145p;1718;2384;148;Emblème de Bertrando de'Rossi;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60147;299;737;2199;2720;299,737,2199,2720;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f313/299,737,2199,2720/full/0/native.jpg;313;ark:/12148/cgfbt60147c;1718;2384;155;Procession contre la peste;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60148;227;515;2195;2932;227,515,2195,2932;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f327/227,515,2195,2932/full/0/native.jpg;327;ark:/12148/cgfbt60148q;1718;2384;162;Résurrection des morts;incipit officium sanctissime passionis domini nostri ihesu christi. ad matutinum;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60149;1092;3433;479;440;1092,3433,479,440;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f329/1092,3433,479,440/full/0/native.jpg;329;ark:/12148/cgfbt601492;1718;2383;163;Armes Regin;-;-;0;c;0;Marque de possession postérieure;16;XVIe siècle;0;0;0;France;0;Mss;Latin;757;0;0;0;0
60150;99;204;2795;3695;99,204,2795,3695;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f345/99,204,2795,3695/full/0/native.jpg;345;ark:/12148/cgfbt601508;1718;2384;171;Encadrement;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60151;320;2011;680;691;320,2011,680,691;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f349/320,2011,680,691/full/0/native.jpg;349;ark:/12148/cgfbt60151m;1718;2384;173;Lettre ornée;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60151;1627;2554;787;760;1627,2554,787,760;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f352/1627,2554,787,760/full/0/native.jpg;352;ark:/12148/cgfbt60151m;1718;2384;173;Lettre ornée;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60153;1224;706;932;1174;1224,706,932,1174;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f371/1224,706,932,1174/full/0/native.jpg;371;ark:/12148/cgfbt601539;1718;2384;184;Lettre ornée;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60154;66;160;2856;3749;66,160,2856,3749;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f371/66,160,2856,3749/full/0/native.jpg;371;ark:/12148/cgfbt60154n;1718;2384;184;Encadrement;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60155;598;781;1923;2462;598,781,1923,2462;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f374/598,781,1923,2462/full/0/native.jpg;374;ark:/12148/cgfbt601550;1718;2384;185v;Saint Matthieu écrivant;passio domini absque benedictione et dominus vobiscum et luminaribus et incenso absolute incipitur nec respondetur;matheus evangelista;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60156;617;808;1852;2475;617,808,1852,2475;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f398/617,808,1852,2475/full/0/native.jpg;398;ark:/12148/cgfbt60156b;1718;2384;197v;Saint Marc écrivant;passio domini nostri jhesu christi secundum marchum;secundum lucam. in illo tempore m / secundum lucam. passio domi;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60157;105;117;2845;3853;105,117,2845,3853;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f399/105,117,2845,3853/full/0/native.jpg;399;ark:/12148/cgfbt60157p;1718;2384;198;Encadrement;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60158;640;674;1873;2846;640,674,1873,2846;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f416/640,674,1873,2846/full/0/native.jpg;416;ark:/12148/cgfbt601581;1718;2384;206v;Saint Luc taillant sa plume;feria quarta. passio domini nostri jhesu christi secundum lucam;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60159;664;767;1838;2445;664,767,1838,2445;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f436/664,767,1838,2445/full/0/native.jpg;436;ark:/12148/cgfbt60159c;1718;2384;216v;Saint Jean écrivant;passio domini nostri yhesu christi secundum johannem. feria VIa;secundum johanem;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60160;245;907;713;776;245,907,713,776;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f437/245,907,713,776/full/0/native.jpg;437;ark:/12148/cgfbt60160k;1718;2384;217;Lettre ornée;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60161;588;697;1908;2634;588,697,1908,2634;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f452/588,697,1908,2634/full/0/native.jpg;452;ark:/12148/cgfbt60161x;1718;2384;224v;Liturgie : bénédiction des fonts;oratio sancti augustini;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60162;634;616;1889;2649;634,616,1889,2649;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f462/634,616,1889,2649/full/0/native.jpg;462;ark:/12148/cgfbt601628;1718;2385;229v;Trinité;-;ego sum lux mondi via vita et veritas (trois fois) / talis pater talis filius talis spiritus sanctus;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60163;346;809;2112;2487;346,809,2112,2487;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f477/346,809,2112,2487/full/0/native.jpg;477;ark:/12148/cgfbt60163m;1718;2385;237;Christ de Pitié;in die lune missa pro defunctis;ynri;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60164;549;814;826;780;549,814,826,780;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f478/549,814,826,780/full/0/native.jpg;478;ark:/12148/cgfbt60164z;1718;2385;237v;Allégorie de la Mort;in die lune missa pro defunctis;cavete a ...;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60165;641;782;1746;2461;641,782,1746,2461;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f486/641,782,1746,2461/full/0/native.jpg;486;ark:/12148/cgfbt601659;1718;2385;241v;Saint-Esprit;die martis missa de spiritu sancto;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60166;619;602;1907;2884;619,602,1907,2884;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f494/619,602,1907,2884/full/0/native.jpg;494;ark:/12148/cgfbt60166n;1718;2385;245v;Couronnement de la Vierge;in die mercurii missa omnium sanctorum;save regina mi...;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60167;523;625;1972;2592;523,625,1972,2592;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f504/523,625,1972,2592/full/0/native.jpg;504;ark:/12148/cgfbt601670;1718;2385;250v;Institution de l'Eucharistie;in die jovis missa de sacrameto;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60168;465;732;2020;2587;465,732,2020,2587;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f512/465,732,2020,2587/full/0/native.jpg;512;ark:/12148/cgfbt60168b;1718;2385;254v;Flagellation du Christ;in die veneris missa de sancta cruce;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60169;442;1024;418;553;442,1024,418,553;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f513/442,1024,418,553/full/0/native.jpg;513;ark:/12148/cgfbt60169p;1718;2385;255;Croix;in die veneris missa de sancta cruce;(à renseigner);0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60170;281;756;2296;2694;281,756,2296,2694;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f519/281,756,2296,2694/full/0/native.jpg;519;ark:/12148/cgfbt60170w;1718;2385;258;Vierge au Manteau;in die sabbati missa sancte marie;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60171;474;709;2040;2617;474,709,2040,2617;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f528/474,709,2040,2617/full/0/native.jpg;528;ark:/12148/cgfbt601717;1718;2385;262v;Liturgie : messe (élévation);incipit ordo agendorum et dicendorum a sacerdote in missa juxta consuetudinem romane curie. inclutus planeta sacerdos stet ante gradum altaris et junctis manibus mediocriter elevatis dicat hanc antiphonam;hoc est enim corpus meum;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60172;523;719;2006;2633;523,719,2006,2633;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f556/523,719,2006,2633/full/0/native.jpg;556;ark:/12148/cgfbt60172k;1718;2385;276v;Crucifixion;hic inclinat se sacerdos ante altare et cum omni humilitate dicat;ynri;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60173;594;1314;1775;2294;594,1314,1775,2294;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f570/594,1314,1775,2294/full/0/native.jpg;570;ark:/12148/cgfbt60173x;1718;2385;283v;Nativité;in nativitate domini ad missam. introitus;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60174;1712;674;767;1320;1712,674,767,1320;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f570/1712,674,767,1320/full/0/native.jpg;570;ark:/12148/cgfbt601748;1718;2385;283v;Annonce aux Bergers;in nativitate domini ad missam. introitus;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60175;93;81;2787;3884;93,81,2787,3884;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f571/93,81,2787,3884/full/0/native.jpg;571;ark:/12148/cgfbt60175m;1718;2385;284;Encadrement;-;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60176;706;866;1749;2404;706,866,1749,2404;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f576/706,866,1749,2404/full/0/native.jpg;576;ark:/12148/cgfbt60176z;1718;2385;286v;Martyre de saint Étienne;in sancti stephani protomartyris. introitus;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60177;673;656;1821;2608;673,656,1821,2608;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f582/673,656,1821,2608/full/0/native.jpg;582;ark:/12148/cgfbt601779;1718;2385;289v;Saint Jean buvant le poison;in sancti johannis evangeliste. introitus;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60178;452;1015;447;331;452,1015,447,331;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f583/452,1015,447,331/full/0/native.jpg;583;ark:/12148/cgfbt60178n;1718;2385;290;Siracide ?;in sancti johannis evangeliste. introitus;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60179;509;752;2036;2630;509,752,2036,2630;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f586/509,752,2036,2630/full/0/native.jpg;586;ark:/12148/cgfbt601790;1718;2385;291v;Circoncision du Christ;in octava domini ad missam. introitus;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60180;525;747;2065;2738;525,747,2065,2738;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f590/525,747,2065,2738/full/0/native.jpg;590;ark:/12148/cgfbt601806;1718;2385;293v;Adoration des Mages;in epiphania domini ad missam. introitus;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60181;548;742;1957;2653;548,742,1957,2653;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f596/548,742,1957,2653/full/0/native.jpg;596;ark:/12148/cgfbt60181j;1718;2385;296v;Saint Antoine et les démons;in sancti antonii abbatis. introitus;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60182;298;786;2094;2840;298,786,2094,2840;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f599/298,786,2094,2840/full/0/native.jpg;599;ark:/12148/cgfbt60182w;1718;2385;298;Martyre de sainte Agnès;in sancte agnetis virginis. introitus;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60183;669;743;1829;2932;669,743,1829,2932;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f602/669,743,1829,2932/full/0/native.jpg;602;ark:/12148/cgfbt601837;1718;2385;299v;Présentation au Temple;in purificatione beate virginis marie. introitus;(à renseigner);0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60184;319;962;649;672;319,962,649,672;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f603/319,962,649,672/full/0/native.jpg;603;ark:/12148/cgfbt60184k;1718;2385;300;Malachie;in purificatione beate virginis marie. introitus;placebit domino sacra;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60185;41;70;2838;3968;41,70,2838,3968;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f603/41,70,2838,3968/full/0/native.jpg;603;ark:/12148/cgfbt60185x;1718;2385;300;Encadrement;-;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60186;656;848;2021;2735;656,848,2021,2735;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f608/656,848,2021,2735/full/0/native.jpg;608;ark:/12148/cgfbt601868;1718;2385;302v;Annonciation;in annuntiatione beate marie. introitus;(à renseigner);0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60187;373;900;556;663;373,900,556,663;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f609/373,900,556,663/full/0/native.jpg;609;ark:/12148/cgfbt60187m;1718;2385;303;Isaïe;in annuntiatione beate marie. introitus;ysaias capitulo VII. ecce virgo concipiet;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60188;631;777;1981;2729;631,777,1981,2729;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f614/631,777,1981,2729/full/0/native.jpg;614;ark:/12148/cgfbt60188z;1718;2385;305v;Tentation du Christ : pierres;dominica prima in quadragesima. introitus;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60189;306;542;2272;3061;306,542,2272,3061;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f621/306,542,2272,3061/full/0/native.jpg;621;ark:/12148/cgfbt601899;1718;2385;309;Transfiguration;dominica IIa in quadragesima. introitus;(à renseigner);0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60190;358;810;2167;2813;358,810,2167,2813;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f627/358,810,2167,2813/full/0/native.jpg;627;ark:/12148/cgfbt60190h;1718;2385;312;Guérison du démoniaque muet;dominica IIIa in quadragesima. introitus;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60191;725;834;581;644;725,834,581,644;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f628/725,834,581,644/full/0/native.jpg;628;ark:/12148/cgfbt60191v;1718;2385;312v;Prophète;dominica IIIa in quadragesima. introitus;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60192;405;747;2225;2755;405,747,2225,2755;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f634/405,747,2225,2755/full/0/native.jpg;634;ark:/12148/cgfbt601926;1718;2385;315v;Multiplication des pains;dominica IIII in XLa. introitus;(à renseigner);0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60193;404;832;638;679;404,832,638,679;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f635/404,832,638,679/full/0/native.jpg;635;ark:/12148/cgfbt60193j;1718;2385;316;Prophète(s);dominica IIII in XLa. introitus;(à renseigner);0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60194;638;775;1984;2907;638,775,1984,2907;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f640/638,775,1984,2907/full/0/native.jpg;640;ark:/12148/cgfbt60194w;1718;2385;318v;Résurrection de Lazare;dominica de passione. introitus;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
